book,chapter,verse,text,version
GEN,30,2,Pero Jacob se enojó muchísimo con ella y le dijo:―¿Acaso crees que soy Dios? ¡Es él quien te ha hecho estéril!,NVI
GEN,30,3,"―Aquí tienes a mi criada Bilhá —propuso Raquel—. Acuéstate con ella. Así ella dará a luz sobre mis rodillas, y por medio de ella también yo podré formar una familia.",NVI
GEN,30,4,"Entonces Raquel le dio a Jacob por mujer a su criada Bilhá, y Jacob se acostó con ella. ",NVI
GEN,30,5,Bilhá quedó embarazada y le dio un hijo a Jacob. ,NVI
GEN,30,6,Y Raquel exclamó: «¡Dios me ha hecho justicia! ¡Escuchó mi plegaria y me ha dado un hijo!» Por eso Raquel le puso por nombre Dan.,NVI
GEN,30,7,"Después Bilhá, la criada de Raquel, quedó embarazada otra vez y dio a luz un segundo hijo de Jacob. ",NVI
GEN,30,8,"Y Raquel dijo: «He tenido una lucha muy grande con mi hermana, pero he vencido». Por eso Raquel lo llamó Neftalí.",NVI
GEN,30,9,"Lea, al ver que ya no podía tener hijos, tomó a su criada Zilpá y se la entregó a Jacob por mujer, ",NVI
GEN,30,10,y esta le dio a Jacob un hijo. ,NVI
GEN,30,11,Entonces Lea exclamó: «¡Qué suerte!» Por eso lo llamó Gad.,NVI
GEN,30,12,"Zilpá, la criada de Lea, le dio un segundo hijo a Jacob. ",NVI
GEN,30,13,Lea volvió a exclamar: «¡Qué feliz soy! Las mujeres me dirán que soy feliz». Por eso lo llamó Aser.,NVI
GEN,30,14,"Durante los días de la cosecha de trigo, Rubén salió al campo. Allí encontró unas frutas llamadas mandrágoras, y se las llevó a Lea, su madre. Entonces Raquel le dijo a Lea:―Por favor, dame algunas mandrágoras de las que te trajo tu hijo.",NVI
GEN,30,15,"Pero Lea le contestó:―¿Te parece poco el haberme quitado a mi marido, que ahora quieres también quitarme las mandrágoras de mi hijo?―Bueno —contestó Raquel—, te propongo que, a cambio de las mandrágoras de tu hijo, Jacob duerma contigo esta noche.",NVI
GEN,30,16,"Al anochecer, cuando Jacob volvía del campo, Lea salió a su encuentro y le dijo:―Hoy te acostarás conmigo, porque te he alquilado a cambio de las mandrágoras de mi hijo.Y Jacob durmió con ella esa noche.",NVI
GEN,30,17,"Dios escuchó a Lea, y ella quedó embarazada y le dio a Jacob un quinto hijo. ",NVI
GEN,30,18,"Entonces dijo Lea: «Dios me ha recompensado, porque yo le entregué mi criada a mi esposo». Por eso lo llamó Isacar.",NVI
GEN,30,19,"Lea quedó embarazada de nuevo, y le dio a Jacob un sexto hijo. ",NVI
GEN,30,20,"«Dios me ha favorecido con un buen regalo —dijo Lea—. Esta vez mi esposo se quedará conmigo, porque le he dado seis hijos». Por eso lo llamó Zabulón.",NVI
GEN,30,21,"Luego Lea dio a luz una hija, a la cual llamó Dina. ",NVI
GEN,30,22,Pero Dios también se acordó de Raquel; la escuchó y le quitó la esterilidad. ,NVI
GEN,30,23,Fue así como ella quedó embarazada y dio a luz un hijo. Entonces exclamó: «Dios ha borrado mi desgracia». ,NVI
GEN,30,24,"Por eso lo llamó José, y dijo: «Quiera el Señor darme otro hijo».",NVI
GEN,30,25,"Después de que Raquel dio a luz a José, Jacob le dijo a Labán:―Déjame regresar a mi hogar y a mi propia tierra. ",NVI
GEN,30,26,"Dame las mujeres por las que te he servido, y mis hijos, y déjame ir. Tú bien sabes cómo he trabajado para ti.",NVI
GEN,30,27,"Pero Labán le contestó:―Por favor, quédate. He sabido por adivinación que, gracias a ti, el Señor me ha bendecido.",NVI
GEN,30,28,"Y le propuso:―Fija tú mismo el salario que quieras ganar, y yo te lo pagaré.",NVI
GEN,30,29,"Jacob le respondió:―Tú bien sabes cómo he trabajado, y cómo gracias a mis desvelos han mejorado tus animales. ",NVI
GEN,30,30,"Lo que tenías antes de mi venida, que era muy poco, se ha multiplicado enormemente. Gracias a mí, el Señor te ha bendecido. Ahora quiero hacer algo por mi propia familia.",NVI
GEN,30,31,"―¿Cuánto quieres que te pague? —preguntó Labán.―No tienes que pagarme nada —respondió Jacob—. Si aceptas lo que estoy por proponerte, seguiré cuidando tus ovejas. ",NVI
GEN,30,32,"Hoy, cuando pase yo con todo tu rebaño, tú irás apartando toda oveja manchada o moteada, y todos los corderos negros, y todos los cabritos manchados o moteados. Ellos serán mi salario. ",NVI
GEN,30,33,"Así, el día de mañana, cuando vengas a controlar lo que he ganado, mi honradez responderá por mí: si encuentras alguna oveja o cabrito que no sea manchado o moteado, o algún cordero que no sea negro, será que te lo he robado.",NVI
GEN,30,34,"―Está bien —acordó Labán—, acepto tu propuesta.",NVI
GEN,30,35,"Ese mismo día Labán apartó todos los chivos rayados y moteados, todas las cabras manchadas y moteadas, todas las que tenían alguna mancha blanca y todos los corderos negros, y los puso al cuidado de sus hijos. ",NVI
GEN,30,36,"Después de eso, puso una distancia de tres días de viaje entre él y Jacob. Mientras tanto, Jacob seguía cuidando las otras ovejas de Labán.",NVI
GEN,30,37,"Jacob cortó ramas verdes de álamo, de almendro y de plátano, y las peló de tal manera que quedaran franjas blancas al descubierto. ",NVI
GEN,30,38,"Luego tomó las ramas que había pelado y las puso en todos los abrevaderos para que el rebaño las tuviera enfrente cuando se acercara a beber agua. Cuando las ovejas estaban en celo y llegaban a los abrevaderos, ",NVI
GEN,30,39,"los machos se unían con las hembras frente a las ramas, y así tenían crías rayadas, moteadas o manchadas. ",NVI
GEN,30,40,"Entonces Jacob apartaba estos corderos y los ponía frente a los animales rayados y negros del rebaño de Labán. De esta manera logró crear su propio rebaño, diferente al de Labán. ",NVI
GEN,30,41,"Además, cuando las hembras más robustas estaban en celo, Jacob colocaba las ramas en los bebederos, frente a los animales, para que se unieran mirando hacia las ramas. ",NVI
GEN,30,42,"Pero, cuando llegaban los animales más débiles, no colocaba las ramas. Así los animales débiles eran para Labán y los robustos eran para Jacob. ",NVI
GEN,31,1,"Pero Jacob se enteró de que los hijos de Labán andaban diciendo: «Jacob se ha ido apoderando de todo lo que le pertenecía a nuestro padre, y se ha enriquecido a costa suya». ",NVI
GEN,31,2,También notó que Labán ya no lo trataba como antes. ,NVI
GEN,31,3,"Entonces el Señor le dijo a Jacob: «Vuélvete a la tierra de tus padres, donde están tus parientes, que yo estaré contigo».",NVI
GEN,31,4,"Jacob mandó llamar a Raquel y a Lea al campo donde estaba el rebaño, ",NVI
GEN,31,5,y les dijo:―Me he dado cuenta de que vuestro padre ya no me trata como antes. ¡Pero el Dios de mi padre ha estado conmigo! ,NVI
GEN,31,6,Vosotras sabéis muy bien que yo he trabajado para vuestro padre Labán con todas mis fuerzas. ,NVI
GEN,31,7,"No obstante, él me ha engañado y me ha cambiado el salario muchas veces. Pero Dios no le ha permitido causarme ningún daño. ",NVI
GEN,31,8,"Si él acordaba conmigo: “Los animales manchados serán tu salario”, todas las hembras tenían crías manchadas; y, si él acordaba: “Los animales rayados serán tu salario”, todas las hembras tenían crías rayadas. ",NVI
GEN,31,9,"Así Dios le ha quitado el ganado a vuestro padre, y me lo ha dado a mí.",NVI
GEN,31,10,"»En cierta ocasión, durante la época en que los animales estaban en celo, tuve un sueño. En ese sueño veía que los chivos que cubrían a las cabras eran rayados, manchados o moteados. ",NVI
GEN,31,11,"En ese mismo sueño, el ángel de Dios me llamó: “¡Jacob!” Y yo le respondí: “Aquí estoy”. ",NVI
GEN,31,12,"Entonces él me dijo: “Fíjate bien, y te darás cuenta de que todos los chivos que cubren a las cabras son rayados, manchados o moteados. Yo he visto todo lo que te ha hecho Labán. ",NVI
GEN,31,13,"Yo soy el Dios de Betel, donde ungiste una estela y me hiciste una promesa. Vete ahora de esta tierra, y vuelve a la tierra de tu origen”».",NVI
GEN,31,14,Raquel y Lea le respondieron:―Ya no tenemos ninguna parte ni herencia en la casa de nuestro padre. ,NVI
GEN,31,15,"Al contrario, nos ha tratado como si fuéramos extranjeras. Nos ha vendido, y se ha gastado todo lo que recibió por nosotras. ",NVI
GEN,31,16,"Lo cierto es que toda la riqueza que Dios le ha quitado a nuestro padre es nuestra y de nuestros hijos. Por eso, haz ahora todo lo que Dios te ha ordenado.",NVI
GEN,31,17,"Entonces Jacob se preparó y montó a sus hijos y a sus esposas en los camellos, ",NVI
GEN,31,18,"puso en marcha todo su ganado, junto con todos los bienes que había acumulado en Padán Aram, y se dirigió hacia la tierra de Canaán, donde vivía su padre Isaac.",NVI
GEN,31,19,"Mientras Labán estaba ausente esquilando sus ovejas, Raquel aprovechó el momento para robar los ídolos familiares. ",NVI
GEN,31,20,Fue así como Jacob engañó a Labán el arameo y huyó sin decirle nada. ,NVI
GEN,31,21,"Jacob se escapó con todo lo que tenía. Una vez que cruzó el río Éufrates, se encaminó hacia la región montañosa de Galaad.",NVI
GEN,31,22,Al tercer día informaron a Labán de que Jacob había huido. ,NVI
GEN,31,23,"Entonces Labán reunió a sus parientes y lo persiguió durante siete días, hasta que lo alcanzó en los montes de Galaad. ",NVI
GEN,31,24,Pero esa misma noche Dios se le apareció en un sueño a Labán el arameo y le dijo: «¡Cuidado con amenazar a Jacob!»,NVI
GEN,31,25,"Labán alcanzó a Jacob en los montes de Galaad, donde este había acampado. También Labán acampó allí, junto con sus parientes, ",NVI
GEN,31,26,"y le reclamó a Jacob:―¿Qué has hecho? ¡Me has engañado, y te has llevado a mis hijas como si fueran prisioneras de guerra! ",NVI
GEN,31,27,"¿Por qué has huido en secreto, con engaños y sin decirme nada? Yo te habría despedido con alegría, y con música de tambores y de arpa. ",NVI
GEN,31,28,Ni siquiera me dejaste besar a mis hijas y a mis nietos. ¡Te has comportado como un necio! ,NVI
GEN,31,29,"Mi poder es más que suficiente para haceros daño, pero anoche el Dios de tu padre me habló y me dijo: “¡Cuidado con amenazar a Jacob!” ",NVI
GEN,31,30,"Ahora bien, entiendo que hayas querido irte porque añoras la casa de tu padre, pero ¿por qué me robaste mis dioses?",NVI
GEN,31,31,"Jacob le respondió:―La verdad es que me entró mucho miedo, porque pensé que podrías quitarme a tus hijas por la fuerza. ",NVI
GEN,31,32,"Pero, si encuentras tus dioses en poder de alguno de los que están aquí, tal persona no quedará con vida. Pongo a nuestros parientes como testigos: busca lo que sea tuyo y llévatelo.Pero Jacob no sabía que Raquel había robado los ídolos de Labán, ",NVI
GEN,31,33,"así que Labán entró en la tienda de Jacob, luego en la de Lea y en la de las dos criadas, pero no encontró lo que buscaba. Cuando salió de la tienda de Lea, entró en la de Raquel. ",NVI
GEN,31,34,"Pero Raquel, después de tomar los ídolos y esconderlos bajo la montura del camello, se sentó sobre ellos. Labán los buscó por toda la tienda, pero no los encontró. ",NVI
GEN,31,35,"Entonces Raquel le dijo a su padre:―Por favor, no se enoje mi padre si no puedo levantarme delante de ti, pero es que estoy en mi período de menstruación.Labán buscó los ídolos, pero no logró encontrarlos.",NVI
GEN,31,36,"Entonces Jacob se enojó con Labán e, indignado, le recriminó:―¿Qué crimen o pecado he cometido, para que me acoses de esta manera? ",NVI
GEN,31,37,"Ya has registrado todas mis cosas, ¿y acaso has encontrado algo que te pertenezca? Si algo has encontrado, ponlo aquí, frente a nuestros parientes, y que ellos determinen quién de los dos tiene la razón. ",NVI
GEN,31,38,"Durante los veinte años que estuve contigo, nunca abortaron tus ovejas ni tus cabras, ni jamás me comí un carnero de tus rebaños. ",NVI
GEN,31,39,"Nunca te traje un animal despedazado por las fieras, ya que yo mismo me hacía cargo de esa pérdida. Además, lo que robaban de día o de noche, tú me lo reclamabas. ",NVI
GEN,31,40,"De día me consumía el calor, y de noche me moría de frío, y ni dormir podía. ",NVI
GEN,31,41,"De los veinte años que estuve en tu casa, catorce te serví por tus dos hijas, y seis por tu ganado, y muchas veces me cambiaste el salario. ",NVI
GEN,31,42,"Si no hubiera estado conmigo el Dios de mi padre, el Dios de Abraham, el Dios a quien Isaac temía, seguramente me habrías despedido con las manos vacías. Pero Dios vio mi aflicción y el trabajo de mis manos, y anoche me hizo justicia.",NVI
GEN,31,43,"Labán le replicó a Jacob:―Estas mujeres son mis hijas, y estos muchachos son mis nietos; mías también son las ovejas; todo lo que ves me pertenece. Pero ¿qué podría hacerles ahora a mis hijas y a mis nietos? ",NVI
GEN,31,44,"Hagamos un pacto tú y yo, y que ese pacto nos sirva como testimonio.",NVI
GEN,31,45,"Entonces Jacob tomó una piedra, la levantó como una estela",NVI
GEN,31,46,"y les dijo a sus parientes:―¡Juntad piedras!Ellos juntaron piedras, las amontonaron y comieron allí, junto al montón de piedras. ",NVI
GEN,31,47,"A ese lugar Labán le puso por nombre Yegar Saduta, mientras que Jacob lo llamó Galaad.",NVI
GEN,31,48,"―Este montón de piedras —declaró Labán— nos servirá de testimonio.Por eso se le llamó Galaad a ese lugar, ",NVI
GEN,31,49,"y también se le llamó Mizpa, porque Labán juró:―Que el Señor nos vigile cuando ya estemos lejos el uno del otro. ",NVI
GEN,31,50,"Si tú maltratas a mis hijas, o tomas otras mujeres que no sean ellas, recuerda que Dios es nuestro testigo, aunque no haya ningún otro testigo entre nosotros. ",NVI
GEN,31,51,Mira este montón de piedras y la estela que he levantado entre nosotros —señaló Labán—. ,NVI
GEN,31,52,Ambos serán testigos de que ni tú ni yo cruzaremos esta línea con el propósito de hacernos daño. ,NVI
GEN,31,53,¡Que el Dios de Abraham y el Dios de Najor sea nuestro juez!Entonces Jacob juró por el Dios a quien temía su padre Isaac. ,NVI
GEN,31,54,"Luego ofreció un sacrificio en lo alto de un monte, e invitó a sus parientes a participar en la comida. Después de que todos comieron, pasaron la noche allí.",NVI
GEN,32,1,"Jacob también siguió su camino, pero unos ángeles de Dios salieron a su encuentro. ",NVI
GEN,32,2,"Al verlos, exclamó: «¡Este es el campamento de Dios!» Por eso llamó a ese lugar Majanayin.",NVI
GEN,32,3,"Luego Jacob envió mensajeros a su hermano Esaú, que estaba en la tierra de Seír, en la región de Edom. ",NVI
GEN,32,4,"Y les ordenó que le dijeran: «Mi señor Esaú, tu siervo Jacob nos ha enviado a decirte que él ha vivido en la casa de Labán todo este tiempo, ",NVI
GEN,32,5,"y que ahora tiene vacas, asnos, ovejas, esclavos y esclavas. Te manda este mensaje, con la esperanza de ganarse tu favor».",NVI
GEN,32,6,"Cuando los mensajeros regresaron, le dijeron a Jacob: «Fuimos a hablar con tu hermano Esaú, y ahora viene a tu encuentro, acompañado de cuatrocientos hombres».",NVI
GEN,32,7,"Jacob sintió mucho miedo, y se puso muy angustiado. Por eso dividió en dos grupos a la gente que lo acompañaba, y lo mismo hizo con las ovejas, las vacas y los camellos, ",NVI
GEN,32,8,"pues pensó: «Si Esaú ataca a un grupo, el otro grupo podrá escapar».",NVI
GEN,32,9,"Entonces Jacob se puso a orar: «Señor, Dios de mi abuelo Abraham y de mi padre Isaac, que me dijiste que regresara a mi tierra y a mis familiares, y que me harías prosperar: ",NVI
GEN,32,10,"realmente yo, tu siervo, no soy digno de la bondad y fidelidad con que me has privilegiado. Cuando crucé este río Jordán, no tenía más que mi bastón; pero ahora he llegado a formar dos campamentos. ",NVI
GEN,32,11,"¡Líbrame del poder de mi hermano Esaú, pues tengo miedo de que venga a matarme a mí y a las madres y a los niños! ",NVI
GEN,32,12,"Tú mismo afirmaste que me harías prosperar, y que mis descendientes serían tan numerosos como la arena del mar, que no se puede contar».",NVI
GEN,32,13,"Jacob pasó la noche en aquel lugar, y de lo que tenía consigo escogió, como regalo para su hermano Esaú, ",NVI
GEN,32,14,"doscientas cabras, veinte chivos, doscientas ovejas, veinte carneros, ",NVI
GEN,32,15,"treinta camellas con sus crías, cuarenta vacas, diez novillos, veinte asnas y diez asnos. ",NVI
GEN,32,16,"Luego los puso a cargo de sus siervos, cada manada por separado, y les dijo: «Id delante, pero dejad un buen espacio entre manada y manada».",NVI
GEN,32,17,"Al que iba al frente, le ordenó: «Cuando te encuentres con mi hermano Esaú y te pregunte de quién eres, a dónde te diriges y de quién es el ganado que llevas, ",NVI
GEN,32,18,"le contestarás: “Es un regalo para mi señor Esaú, que de sus ganados te manda tu siervo Jacob. Además, él mismo viene detrás de nosotros”».",NVI
GEN,32,19,"Jacob les dio la misma orden al segundo y al tercer grupo, y a todos los demás que iban detrás del ganado. Les dijo: «Cuando os encontréis con Esaú, le diréis todo esto, ",NVI
GEN,32,20,"y añadiréis: “Tu siervo Jacob viene detrás de nosotros”».Jacob pensaba: «Lo apaciguaré con los regalos que le llegarán primero, y luego me presentaré ante él; tal vez así me reciba bien». ",NVI
GEN,32,21,"De esta manera, los regalos le precedieron, pero Jacob se quedó esa noche en el campamento.",NVI
GEN,32,22,"Aquella misma noche Jacob se levantó, tomó a sus dos esposas, a sus dos esclavas y a sus once hijos, y cruzó el vado del río Jaboc. ",NVI
GEN,32,23,"Una vez que lo habían cruzado, hizo pasar también todas sus posesiones, ",NVI
GEN,32,24,quedándose solo. Entonces un hombre luchó con él hasta el amanecer. ,NVI
GEN,32,25,"Cuando ese hombre se dio cuenta de que no podía vencer a Jacob, lo tocó en la coyuntura de la cadera, y esta se le dislocó mientras luchaban. ",NVI
GEN,32,26,"Entonces el hombre le dijo:―¡Suéltame, que ya está por amanecer!―¡No te soltaré hasta que me bendigas! —respondió Jacob.",NVI
GEN,32,27,―¿Cómo te llamas? —le preguntó el hombre.―Me llamo Jacob —respondió.,NVI
GEN,32,28,"Entonces el hombre le dijo:―Ya no te llamarás Jacob, sino Israel, porque has luchado con Dios y con los hombres, y has vencido.",NVI
GEN,32,29,"―Y tú, ¿cómo te llamas? —le preguntó Jacob.―¿Por qué preguntas cómo me llamo? —le respondió el hombre.Y en ese mismo lugar lo bendijo. ",NVI
GEN,32,30,"Jacob llamó a ese lugar Penuel, porque dijo: «He visto a Dios cara a cara, y todavía sigo con vida».",NVI
GEN,32,31,"Cruzaba Jacob por el lugar llamado Penuel, cuando salió el sol. A causa de su cadera dislocada, iba renqueando. ",NVI
GEN,33,1,"Cuando Jacob alzó la vista y vio que Esaú se acercaba con cuatrocientos hombres, repartió a los niños entre Lea, Raquel y las dos esclavas. ",NVI
GEN,33,2,"Al frente de todos colocó a las criadas con sus hijos, luego a Lea con sus hijos, y por último a Raquel con José. ",NVI
GEN,33,3,"Jacob, por su parte, se adelantó a ellos, inclinándose hasta el suelo siete veces mientras se iba acercando a su hermano. ",NVI
GEN,33,4,"Pero Esaú corrió a su encuentro y, echándole los brazos al cuello, lo abrazó y lo besó. Entonces los dos se pusieron a llorar. ",NVI
GEN,33,5,"Luego Esaú alzó la vista y, al ver a las mujeres y a los niños, preguntó:―¿Quiénes son estos que te acompañan?―Son los hijos que Dios le ha concedido a tu siervo —respondió Jacob.",NVI
GEN,33,6,Las esclavas y sus hijos se acercaron y se inclinaron ante Esaú. ,NVI
GEN,33,7,"Luego, Lea y sus hijos hicieron lo mismo y, por último, también se inclinaron José y Raquel.",NVI
GEN,33,8,―¿Qué significan todas estas manadas que han salido a mi encuentro? —preguntó Esaú.―Intentaba con ellas ganarme tu confianza —contestó Jacob.,NVI
GEN,33,9,"―Hermano mío —repuso Esaú—, yo tengo más que suficiente. Quédate con lo que te pertenece.",NVI
GEN,33,10,"―No, por favor —insistió Jacob—; si me he ganado tu confianza, acepta este presente que te ofrezco. Ya que me has recibido tan bien, ¡ver tu rostro es como ver a Dios mismo! ",NVI
GEN,33,11,"Acéptame el regalo que te he traído. Dios ha sido muy bueno conmigo, y tengo más de lo que necesito.Fue tanta la insistencia de Jacob que, finalmente, Esaú aceptó. ",NVI
GEN,33,12,"Más tarde, Esaú le dijo:―Sigamos nuestro viaje; yo te acompañaré.",NVI
GEN,33,13,"Pero Jacob se disculpó:―Mi hermano y señor debe saber que los niños son todavía muy débiles, y que las ovejas y las vacas acaban de tener cría, y debo cuidarlas. Si les exijo demasiado, en un solo día se me puede morir todo el rebaño. ",NVI
GEN,33,14,"Es mejor que mi señor se adelante a su siervo, que yo seguiré al paso de la manada y de los niños, hasta que nos encontremos en Seír.",NVI
GEN,33,15,"―Está bien —accedió Esaú—, pero permíteme dejarte algunos de mis hombres para que te acompañen.―¿Para qué te vas a molestar? —contestó Jacob—. Lo importante es que me he ganado tu confianza.",NVI
GEN,33,16,"Aquel mismo día, Esaú regresó a Seír. ",NVI
GEN,33,17,"Jacob, en cambio, se fue hacia Sucot, y allí se hizo una casa para él y cobertizos para su ganado. Por eso a ese lugar se le llamó Sucot.",NVI
GEN,33,18,"Cuando Jacob volvió de Padán Aram, llegó sano y salvo a la ciudad de Siquén, en Canaán, y acampó frente a ella. ",NVI
GEN,33,19,"Luego, por cien monedas de plata les compró una parcela a los hijos de Jamor, el padre de Siquén, y allí instaló su tienda. ",NVI
GEN,34,1,"En cierta ocasión, Dina, la hija que Jacob tuvo con Lea, salió a visitar a las mujeres del lugar. ",NVI
GEN,34,2,"Cuando la vio Siquén, que era hijo de Jamor el heveo, jefe del lugar, la agarró por la fuerza, se acostó con ella y la violó. ",NVI
GEN,34,3,Pero luego se enamoró de ella y trató de ganarse su afecto. ,NVI
GEN,34,4,Entonces le dijo a su padre: «Consígueme a esta muchacha para que sea mi esposa».,NVI
GEN,34,5,"Jacob se enteró de que Siquén había violado a su hija Dina, pero, como sus hijos estaban en el campo cuidando el ganado, no dijo nada hasta que ellos regresaron. ",NVI
GEN,34,6,"Mientras tanto Jamor, el padre de Siquén, salió en busca de Jacob para hablar con él. ",NVI
GEN,34,7,"Cuando los hijos de Jacob volvieron del campo y se enteraron de lo sucedido, quedaron muy dolidos y, a la vez, llenos de ira. Siquén había cometido una ofensa muy grande contra Israel al abusar de su hija; era algo que nunca debió haber hecho. ",NVI
GEN,34,8,"Pero Jamor les dijo:―Mi hijo Siquén está enamorado de vuestra hermana. Por favor, permitid que ella se case con él. ",NVI
GEN,34,9,Haceos parientes nuestros. Intercambiemos nuestras hijas en casamiento. ,NVI
GEN,34,10,"Así vosotros podréis vivir entre nosotros y el país quedará a vuestra disposición para que lo habitéis, hagáis negocios y adquiráis terrenos.",NVI
GEN,34,11,"Siquén, por su parte, les dijo al padre y a los hermanos de Dina:―Si vosotros me halláis digno de vuestro favor, yo os daré lo que me pidáis. ",NVI
GEN,34,12,"Podéis pedirme cuanta dote queráis, y exigirme muchos regalos, pero permitid que la muchacha se case conmigo.",NVI
GEN,34,13,"Sin embargo, por el hecho de que su hermana Dina había sido deshonrada, los hijos de Jacob les respondieron con engaños a Siquén y a su padre Jamor.",NVI
GEN,34,14,―Nosotros no podemos hacer algo así —les explicaron—. Sería una vergüenza para todos nosotros entregarle nuestra hermana a un hombre que no está circuncidado. ,NVI
GEN,34,15,Solo aceptaremos con esta condición: que todos los varones entre vosotros se circunciden para que seáis como nosotros. ,NVI
GEN,34,16,"Entonces sí intercambiaremos nuestras hijas con las vuestras en casamiento, y viviremos entre vosotros y formaremos un solo pueblo. ",NVI
GEN,34,17,"Pero, si no aceptáis nuestra condición de circuncidaros, nos llevaremos a nuestra hermana y nos iremos de aquí.",NVI
GEN,34,18,Jamor y Siquén estuvieron de acuerdo con la propuesta; ,NVI
GEN,34,19,"y tan enamorado estaba Siquén de la hija de Jacob que no demoró en circuncidarse.Como Siquén era el hombre más respetado en la familia, ",NVI
GEN,34,20,"su padre Jamor lo acompañó hasta la entrada de la ciudad, y allí hablaron con todos sus conciudadanos. Les dijeron:",NVI
GEN,34,21,"―Estos hombres se han portado como amigos. Dejad que se establezcan en nuestro país y que lleven a cabo sus negocios aquí, ya que hay suficiente espacio para ellos. Además, nosotros nos podremos casar con sus hijas, y ellos con las nuestras. ",NVI
GEN,34,22,"Pero ellos aceptan quedarse entre nosotros y formar un solo pueblo, con una sola condición: que todos nuestros varones se circunciden, como hacen ellos. ",NVI
GEN,34,23,"Aceptemos su condición, para que se queden a vivir entre nosotros. De esta manera su ganado, sus propiedades y todos sus animales serán nuestros.",NVI
GEN,34,24,"Todos los que se reunían a la entrada de la ciudad estuvieron de acuerdo con Jamor y con su hijo Siquén, y fue así como todos los varones fueron circuncidados. ",NVI
GEN,34,25,"Al tercer día, cuando los varones todavía estaban muy doloridos, dos de los hijos de Jacob, Simeón y Leví, hermanos de Dina, empuñaron cada uno su espada y fueron a la ciudad, donde los varones se encontraban desprevenidos, y los mataron a todos. ",NVI
GEN,34,26,"También mataron a filo de espada a Jamor y a su hijo Siquén, sacaron a Dina de la casa de Siquén y se retiraron. ",NVI
GEN,34,27,"Luego los otros hijos de Jacob llegaron y, pasando sobre los cadáveres, saquearon la ciudad en venganza por la deshonra que había sufrido su hermana. ",NVI
GEN,34,28,"Se apropiaron de sus ovejas, ganado y asnos, y de todo lo que había en la ciudad y en el campo. ",NVI
GEN,34,29,"Se llevaron todos sus bienes, y sus hijos y mujeres, y saquearon todo lo que encontraron en las casas.",NVI
GEN,34,30,"Entonces Jacob les dijo a Simeón y Leví:―Me habéis provocado un problema muy serio. De ahora en adelante los cananeos y ferezeos, habitantes de este lugar, me van a odiar. Si ellos se unen contra mí y me atacan, me matarán a mí y a toda mi familia, pues cuento con muy pocos hombres.",NVI
GEN,35,1,"Dios le dijo a Jacob: «Ponte en marcha, y vete a vivir a Betel. Erige allí un altar al Dios que se te apareció cuando escapabas de tu hermano Esaú».",NVI
GEN,35,2,"Entonces Jacob dijo a su familia y a quienes lo acompañaban: «Deshaceos de todos los dioses extraños que tengáis con vosotros, purificaos y cambiaos de ropa. ",NVI
GEN,35,3,"Vámonos a Betel. Allí construiré un altar al Dios que me socorrió cuando estaba yo en peligro, y que me ha acompañado en mi camino».",NVI
GEN,35,4,"Así que le entregaron a Jacob todos los dioses extraños que tenían, junto con los aretes que llevaban en las orejas, y Jacob los enterró a la sombra de la encina que estaba cerca de Siquén. ",NVI
GEN,35,5,"Cuando partieron, nadie persiguió a la familia de Jacob, porque un terror divino se apoderó de las ciudades vecinas.",NVI
GEN,35,6,"Fue así como Jacob y quienes lo acompañaban llegaron a Luz, es decir, Betel, en la tierra de Canaán. ",NVI
GEN,35,7,"Erigió un altar y llamó a ese lugar El Betel, porque allí se le había revelado Dios cuando escapaba de su hermano Esaú.",NVI
GEN,35,8,"Por esos días murió Débora, la nodriza de Rebeca, y la sepultaron a la sombra de la encina que se encuentra cerca de Betel. Por eso Jacob llamó a ese lugar Elón Bacut.",NVI
GEN,35,9,"Cuando Jacob regresó de Padán Aram, Dios se le apareció otra vez y lo bendijo ",NVI
GEN,35,10,"con estas palabras: «Tu nombre es Jacob, pero ya no te llamarás así. De aquí en adelante te llamarás Israel». Y, en efecto, ese fue el nombre que le puso.",NVI
GEN,35,11,"Luego Dios añadió: «Yo soy el Dios Todopoderoso. Sé fecundo y multiplícate. De ti nacerá una nación y una comunidad de naciones, y habrá reyes entre tus vástagos. ",NVI
GEN,35,12,"La tierra que les di a Abraham y a Isaac te la doy a ti, y también a tus descendientes». ",NVI
GEN,35,13,Y Dios se alejó del lugar donde había hablado con Jacob.,NVI
GEN,35,14,"Jacob erigió una estela de piedra en el lugar donde Dios le había hablado. Vertió sobre ella una libación, y la ungió con aceite, ",NVI
GEN,35,15,y al lugar donde Dios le había hablado lo llamó Betel.,NVI
GEN,35,16,"Después partieron de Betel. Cuando todavía estaban lejos de Efrata, Raquel dio a luz, pero tuvo un parto muy difícil. ",NVI
GEN,35,17,"En el momento más difícil del parto, la partera le dijo: «¡No temas; estás por tener otro varón!» ",NVI
GEN,35,18,"No obstante, ella se estaba muriendo, y en sus últimos suspiros alcanzó a llamar a su hijo Benoní, pero Jacob, su padre, le puso por nombre Benjamín.",NVI
GEN,35,19,"Así murió Raquel, y la sepultaron en el camino que va hacia Efrata, que es Belén. ",NVI
GEN,35,20,"Sobre la tumba, Jacob erigió una estela, que hasta el día de hoy señala el lugar donde Raquel fue sepultada.",NVI
GEN,35,21,Israel siguió su camino y acampó más allá de Migdal Edar. ,NVI
